"method","K","p","n","nt","rep","model_type","setting_id","effect_type","prob_type","FUN","avg_mse"
"fpt1",4,2,1000,100,43,"hte","2","1","2","multi_arm_causal_forest",0.0370486816217721
"fpt2",4,2,1000,100,43,"hte","2","1","2","multi_arm_causal_forest",0.0353781444272091
"grad",4,2,1000,100,44,"hte","2","1","2","multi_arm_causal_forest",0.0800210604393806
"fpt1",4,2,1000,100,44,"hte","2","1","2","multi_arm_causal_forest",0.0818780104615765
"fpt2",4,2,1000,100,44,"hte","2","1","2","multi_arm_causal_forest",0.0790610887973125
"grad",4,2,1000,100,45,"hte","2","1","2","multi_arm_causal_forest",0.0721703563531537
"fpt1",4,2,1000,100,45,"hte","2","1","2","multi_arm_causal_forest",0.0632041605397168
"fpt2",4,2,1000,100,45,"hte","2","1","2","multi_arm_causal_forest",0.0593530355333849
"grad",4,2,1000,100,46,"hte","2","1","2","multi_arm_causal_forest",0.04535158570245
"fpt1",4,2,1000,100,46,"hte","2","1","2","multi_arm_causal_forest",0.0417411775356184
"fpt2",4,2,1000,100,46,"hte","2","1","2","multi_arm_causal_forest",0.0433347270698233
"grad",4,2,1000,100,47,"hte","2","1","2","multi_arm_causal_forest",0.0641917524629782
"fpt1",4,2,1000,100,47,"hte","2","1","2","multi_arm_causal_forest",0.0698207323844277
"fpt2",4,2,1000,100,47,"hte","2","1","2","multi_arm_causal_forest",0.0686505586975781
"grad",4,2,1000,100,48,"hte","2","1","2","multi_arm_causal_forest",0.0367292928047097
"fpt1",4,2,1000,100,48,"hte","2","1","2","multi_arm_causal_forest",0.02972146576764
"fpt2",4,2,1000,100,48,"hte","2","1","2","multi_arm_causal_forest",0.0312435773661328
"grad",4,2,1000,100,49,"hte","2","1","2","multi_arm_causal_forest",0.030173289317685
"fpt1",4,2,1000,100,49,"hte","2","1","2","multi_arm_causal_forest",0.0268903867013299
"fpt2",4,2,1000,100,49,"hte","2","1","2","multi_arm_causal_forest",0.0276948912088109
"grad",4,2,1000,100,50,"hte","2","1","2","multi_arm_causal_forest",0.0645053047522293
"fpt1",4,2,1000,100,50,"hte","2","1","2","multi_arm_causal_forest",0.0750183722302893
"fpt2",4,2,1000,100,50,"hte","2","1","2","multi_arm_causal_forest",0.0737497125536669
"grad",16,2,1000,100,1,"hte","2","1","2","multi_arm_causal_forest",0.183179670768204
"fpt1",16,2,1000,100,1,"hte","2","1","2","multi_arm_causal_forest",0.183179670768204
"fpt2",16,2,1000,100,1,"hte","2","1","2","multi_arm_causal_forest",0.183179670768204
"grad",16,2,1000,100,2,"hte","2","1","2","multi_arm_causal_forest",0.130703473675432
"fpt1",16,2,1000,100,2,"hte","2","1","2","multi_arm_causal_forest",0.130703473675432
"fpt2",16,2,1000,100,2,"hte","2","1","2","multi_arm_causal_forest",0.130703473675432
"grad",16,2,1000,100,3,"hte","2","1","2","multi_arm_causal_forest",0.129434964326628
"fpt1",16,2,1000,100,3,"hte","2","1","2","multi_arm_causal_forest",0.129434964326628
"fpt2",16,2,1000,100,3,"hte","2","1","2","multi_arm_causal_forest",0.129434964326628
"grad",16,2,1000,100,4,"hte","2","1","2","multi_arm_causal_forest",0.17933392336405
"fpt1",16,2,1000,100,4,"hte","2","1","2","multi_arm_causal_forest",0.17933392336405
"fpt2",16,2,1000,100,4,"hte","2","1","2","multi_arm_causal_forest",0.17933392336405
"grad",16,2,1000,100,5,"hte","2","1","2","multi_arm_causal_forest",0.0681486204839726
"fpt1",16,2,1000,100,5,"hte","2","1","2","multi_arm_causal_forest",0.0681486204839726
"fpt2",16,2,1000,100,5,"hte","2","1","2","multi_arm_causal_forest",0.0681486204839726
"grad",16,2,1000,100,6,"hte","2","1","2","multi_arm_causal_forest",0.113572540724035
"fpt1",16,2,1000,100,6,"hte","2","1","2","multi_arm_causal_forest",0.113572540724035
"fpt2",16,2,1000,100,6,"hte","2","1","2","multi_arm_causal_forest",0.113572540724035
"grad",16,2,1000,100,7,"hte","2","1","2","multi_arm_causal_forest",0.156516093859271
"fpt1",16,2,1000,100,7,"hte","2","1","2","multi_arm_causal_forest",0.156516093859271
"fpt2",16,2,1000,100,7,"hte","2","1","2","multi_arm_causal_forest",0.156516093859271
"grad",16,2,1000,100,8,"hte","2","1","2","multi_arm_causal_forest",0.130369598609724
"fpt1",16,2,1000,100,8,"hte","2","1","2","multi_arm_causal_forest",0.130369598609724
"fpt2",16,2,1000,100,8,"hte","2","1","2","multi_arm_causal_forest",0.130369598609724
"grad",16,2,1000,100,9,"hte","2","1","2","multi_arm_causal_forest",0.113806831254486
"fpt1",16,2,1000,100,9,"hte","2","1","2","multi_arm_causal_forest",0.11381414798714
"fpt2",16,2,1000,100,9,"hte","2","1","2","multi_arm_causal_forest",0.11381414798714
"grad",16,2,1000,100,10,"hte","2","1","2","multi_arm_causal_forest",0.0917367126596412
"fpt1",16,2,1000,100,10,"hte","2","1","2","multi_arm_causal_forest",0.0917367126596412
"fpt2",16,2,1000,100,10,"hte","2","1","2","multi_arm_causal_forest",0.0917367126596412
"grad",16,2,1000,100,11,"hte","2","1","2","multi_arm_causal_forest",0.184843021014552
"fpt1",16,2,1000,100,11,"hte","2","1","2","multi_arm_causal_forest",0.184843021014552
"fpt2",16,2,1000,100,11,"hte","2","1","2","multi_arm_causal_forest",0.184843021014552
"grad",16,2,1000,100,12,"hte","2","1","2","multi_arm_causal_forest",0.156508420088098
"fpt1",16,2,1000,100,12,"hte","2","1","2","multi_arm_causal_forest",0.156508420088098
"fpt2",16,2,1000,100,12,"hte","2","1","2","multi_arm_causal_forest",0.156508420088098
"grad",16,2,1000,100,13,"hte","2","1","2","multi_arm_causal_forest",0.0689614861298491
"fpt1",16,2,1000,100,13,"hte","2","1","2","multi_arm_causal_forest",0.0689614861298491
"fpt2",16,2,1000,100,13,"hte","2","1","2","multi_arm_causal_forest",0.0689614861298491
"grad",16,2,1000,100,14,"hte","2","1","2","multi_arm_causal_forest",0.171660649802201
"fpt1",16,2,1000,100,14,"hte","2","1","2","multi_arm_causal_forest",0.171661849958413
"fpt2",16,2,1000,100,14,"hte","2","1","2","multi_arm_causal_forest",0.171661849958413
"grad",16,2,1000,100,15,"hte","2","1","2","multi_arm_causal_forest",0.165558032351519
"fpt1",16,2,1000,100,15,"hte","2","1","2","multi_arm_causal_forest",0.16559148763082
"fpt2",16,2,1000,100,15,"hte","2","1","2","multi_arm_causal_forest",0.165510075074394
"grad",16,2,1000,100,16,"hte","2","1","2","multi_arm_causal_forest",0.136081278286742
"fpt1",16,2,1000,100,16,"hte","2","1","2","multi_arm_causal_forest",0.136081278286742
"fpt2",16,2,1000,100,16,"hte","2","1","2","multi_arm_causal_forest",0.136081278286742
"grad",16,2,1000,100,17,"hte","2","1","2","multi_arm_causal_forest",0.161601121662812
"fpt1",16,2,1000,100,17,"hte","2","1","2","multi_arm_causal_forest",0.161642331768754
"fpt2",16,2,1000,100,17,"hte","2","1","2","multi_arm_causal_forest",0.161642331768754
"grad",16,2,1000,100,18,"hte","2","1","2","multi_arm_causal_forest",0.177633460194757
"fpt1",16,2,1000,100,18,"hte","2","1","2","multi_arm_causal_forest",0.177633460194757
"fpt2",16,2,1000,100,18,"hte","2","1","2","multi_arm_causal_forest",0.177633460194757
"grad",16,2,1000,100,19,"hte","2","1","2","multi_arm_causal_forest",0.254169921946985
"fpt1",16,2,1000,100,19,"hte","2","1","2","multi_arm_causal_forest",0.254169921946985
"fpt2",16,2,1000,100,19,"hte","2","1","2","multi_arm_causal_forest",0.254169921946985
"grad",16,2,1000,100,20,"hte","2","1","2","multi_arm_causal_forest",0.0944819203320315
"fpt1",16,2,1000,100,20,"hte","2","1","2","multi_arm_causal_forest",0.0944819203320315
"fpt2",16,2,1000,100,20,"hte","2","1","2","multi_arm_causal_forest",0.0944819203320315
"grad",16,2,1000,100,21,"hte","2","1","2","multi_arm_causal_forest",0.182620547219985
"fpt1",16,2,1000,100,21,"hte","2","1","2","multi_arm_causal_forest",0.182620547219985
"fpt2",16,2,1000,100,21,"hte","2","1","2","multi_arm_causal_forest",0.182620547219985
"grad",16,2,1000,100,22,"hte","2","1","2","multi_arm_causal_forest",0.163980203010897
"fpt1",16,2,1000,100,22,"hte","2","1","2","multi_arm_causal_forest",0.163980203010897
"fpt2",16,2,1000,100,22,"hte","2","1","2","multi_arm_causal_forest",0.163980203010897
"grad",16,2,1000,100,23,"hte","2","1","2","multi_arm_causal_forest",0.181261147275628
"fpt1",16,2,1000,100,23,"hte","2","1","2","multi_arm_causal_forest",0.181261147275628
"fpt2",16,2,1000,100,23,"hte","2","1","2","multi_arm_causal_forest",0.181261147275628
"grad",16,2,1000,100,24,"hte","2","1","2","multi_arm_causal_forest",0.127913791521312
"fpt1",16,2,1000,100,24,"hte","2","1","2","multi_arm_causal_forest",0.127913791521312
"fpt2",16,2,1000,100,24,"hte","2","1","2","multi_arm_causal_forest",0.127913791521312
"grad",16,2,1000,100,25,"hte","2","1","2","multi_arm_causal_forest",0.0740700693462398
"fpt1",16,2,1000,100,25,"hte","2","1","2","multi_arm_causal_forest",0.0740700693462398
"fpt2",16,2,1000,100,25,"hte","2","1","2","multi_arm_causal_forest",0.0740700693462398
"grad",16,2,1000,100,26,"hte","2","1","2","multi_arm_causal_forest",0.183273454097352
"fpt1",16,2,1000,100,26,"hte","2","1","2","multi_arm_causal_forest",0.183273454097352
"fpt2",16,2,1000,100,26,"hte","2","1","2","multi_arm_causal_forest",0.183273454097352
"grad",16,2,1000,100,27,"hte","2","1","2","multi_arm_causal_forest",0.130777365797507
"fpt1",16,2,1000,100,27,"hte","2","1","2","multi_arm_causal_forest",0.130777365797507
"fpt2",16,2,1000,100,27,"hte","2","1","2","multi_arm_causal_forest",0.130777365797507
"grad",16,2,1000,100,28,"hte","2","1","2","multi_arm_causal_forest",0.113556809088018
"fpt1",16,2,1000,100,28,"hte","2","1","2","multi_arm_causal_forest",0.113584775637694
"fpt2",16,2,1000,100,28,"hte","2","1","2","multi_arm_causal_forest",0.113584775637694
"grad",16,2,1000,100,29,"hte","2","1","2","multi_arm_causal_forest",0.151334322333026
"fpt1",16,2,1000,100,29,"hte","2","1","2","multi_arm_causal_forest",0.151334322333026
"fpt2",16,2,1000,100,29,"hte","2","1","2","multi_arm_causal_forest",0.151334322333026
"grad",16,2,1000,100,30,"hte","2","1","2","multi_arm_causal_forest",0.129713742098852
"fpt1",16,2,1000,100,30,"hte","2","1","2","multi_arm_causal_forest",0.129713742098852
"fpt2",16,2,1000,100,30,"hte","2","1","2","multi_arm_causal_forest",0.129713742098852
"grad",16,2,1000,100,31,"hte","2","1","2","multi_arm_causal_forest",0.154870401988728
"fpt1",16,2,1000,100,31,"hte","2","1","2","multi_arm_causal_forest",0.154870401988728
"fpt2",16,2,1000,100,31,"hte","2","1","2","multi_arm_causal_forest",0.154870401988728
"grad",16,2,1000,100,32,"hte","2","1","2","multi_arm_causal_forest",0.153309951139338
"fpt1",16,2,1000,100,32,"hte","2","1","2","multi_arm_causal_forest",0.153309951139338
"fpt2",16,2,1000,100,32,"hte","2","1","2","multi_arm_causal_forest",0.153309951139338
"grad",16,2,1000,100,33,"hte","2","1","2","multi_arm_causal_forest",0.245643806351798
"fpt1",16,2,1000,100,33,"hte","2","1","2","multi_arm_causal_forest",0.245643806351798
"fpt2",16,2,1000,100,33,"hte","2","1","2","multi_arm_causal_forest",0.245643806351798
"grad",16,2,1000,100,34,"hte","2","1","2","multi_arm_causal_forest",0.321877086720699
"fpt1",16,2,1000,100,34,"hte","2","1","2","multi_arm_causal_forest",0.321877086720699
"fpt2",16,2,1000,100,34,"hte","2","1","2","multi_arm_causal_forest",0.321877086720699
"grad",16,2,1000,100,35,"hte","2","1","2","multi_arm_causal_forest",0.114703752892103
"fpt1",16,2,1000,100,35,"hte","2","1","2","multi_arm_causal_forest",0.114703752892103
"fpt2",16,2,1000,100,35,"hte","2","1","2","multi_arm_causal_forest",0.114703752892103
"grad",16,2,1000,100,36,"hte","2","1","2","multi_arm_causal_forest",0.185693140443614
"fpt1",16,2,1000,100,36,"hte","2","1","2","multi_arm_causal_forest",0.185693140443614
"fpt2",16,2,1000,100,36,"hte","2","1","2","multi_arm_causal_forest",0.185693140443614
"grad",16,2,1000,100,37,"hte","2","1","2","multi_arm_causal_forest",0.11169855295706
"fpt1",16,2,1000,100,37,"hte","2","1","2","multi_arm_causal_forest",0.11169855295706
"fpt2",16,2,1000,100,37,"hte","2","1","2","multi_arm_causal_forest",0.11169855295706
"grad",16,2,1000,100,38,"hte","2","1","2","multi_arm_causal_forest",0.103834529788092
"fpt1",16,2,1000,100,38,"hte","2","1","2","multi_arm_causal_forest",0.103834529788092
"fpt2",16,2,1000,100,38,"hte","2","1","2","multi_arm_causal_forest",0.103834529788092
"grad",16,2,1000,100,39,"hte","2","1","2","multi_arm_causal_forest",0.108185796721507
"fpt1",16,2,1000,100,39,"hte","2","1","2","multi_arm_causal_forest",0.108185796721507
"fpt2",16,2,1000,100,39,"hte","2","1","2","multi_arm_causal_forest",0.108185796721507
"grad",16,2,1000,100,40,"hte","2","1","2","multi_arm_causal_forest",0.22651671127345
"fpt1",16,2,1000,100,40,"hte","2","1","2","multi_arm_causal_forest",0.22651671127345
"fpt2",16,2,1000,100,40,"hte","2","1","2","multi_arm_causal_forest",0.22651671127345
"grad",16,2,1000,100,41,"hte","2","1","2","multi_arm_causal_forest",0.210978343288948
"fpt1",16,2,1000,100,41,"hte","2","1","2","multi_arm_causal_forest",0.210978343288948
"fpt2",16,2,1000,100,41,"hte","2","1","2","multi_arm_causal_forest",0.210978343288948
"grad",16,2,1000,100,42,"hte","2","1","2","multi_arm_causal_forest",0.232505653257359
"fpt1",16,2,1000,100,42,"hte","2","1","2","multi_arm_causal_forest",0.232505653257359
"fpt2",16,2,1000,100,42,"hte","2","1","2","multi_arm_causal_forest",0.232505653257359
"grad",16,2,1000,100,43,"hte","2","1","2","multi_arm_causal_forest",0.0766637602353316
"fpt1",16,2,1000,100,43,"hte","2","1","2","multi_arm_causal_forest",0.0766637602353316
"fpt2",16,2,1000,100,43,"hte","2","1","2","multi_arm_causal_forest",0.0766637602353316
"grad",16,2,1000,100,44,"hte","2","1","2","multi_arm_causal_forest",0.154833940152398
"fpt1",16,2,1000,100,44,"hte","2","1","2","multi_arm_causal_forest",0.154833940152398
"fpt2",16,2,1000,100,44,"hte","2","1","2","multi_arm_causal_forest",0.154833940152398
"grad",16,2,1000,100,45,"hte","2","1","2","multi_arm_causal_forest",0.180202483367685
"fpt1",16,2,1000,100,45,"hte","2","1","2","multi_arm_causal_forest",0.180202483367685
"fpt2",16,2,1000,100,45,"hte","2","1","2","multi_arm_causal_forest",0.180202483367685
"grad",16,2,1000,100,46,"hte","2","1","2","multi_arm_causal_forest",0.10431896443402
"fpt1",16,2,1000,100,46,"hte","2","1","2","multi_arm_causal_forest",0.104295277293153
"fpt2",16,2,1000,100,46,"hte","2","1","2","multi_arm_causal_forest",0.104217758486253
"grad",16,2,1000,100,47,"hte","2","1","2","multi_arm_causal_forest",0.112377065243185
"fpt1",16,2,1000,100,47,"hte","2","1","2","multi_arm_causal_forest",0.112399995784494
"fpt2",16,2,1000,100,47,"hte","2","1","2","multi_arm_causal_forest",0.112399008769325
"grad",16,2,1000,100,48,"hte","2","1","2","multi_arm_causal_forest",0.0786436600955726
"fpt1",16,2,1000,100,48,"hte","2","1","2","multi_arm_causal_forest",0.0786436600955726
"fpt2",16,2,1000,100,48,"hte","2","1","2","multi_arm_causal_forest",0.0786436600955726
"grad",16,2,1000,100,49,"hte","2","1","2","multi_arm_causal_forest",0.103327898375824
"fpt1",16,2,1000,100,49,"hte","2","1","2","multi_arm_causal_forest",0.103327898375824
"fpt2",16,2,1000,100,49,"hte","2","1","2","multi_arm_causal_forest",0.103327898375824
