"method","K","p","n","nt","rep","model_type","setting_id","effect_type","prob_type","FUN","avg_mse"
"grad",4,2,1000,100,48,"vcm","2",2,NA,"lm_forest",0.0348083950115368
"fpt1",4,2,1000,100,48,"vcm","2",2,NA,"lm_forest",0.0325499994125132
"fpt2",4,2,1000,100,48,"vcm","2",2,NA,"lm_forest",0.0324365794869509
"grad",4,2,1000,100,49,"vcm","2",2,NA,"lm_forest",0.039787629958579
"fpt1",4,2,1000,100,49,"vcm","2",2,NA,"lm_forest",0.0412696694542566
"fpt2",4,2,1000,100,49,"vcm","2",2,NA,"lm_forest",0.0402231056958746
"grad",4,2,1000,100,50,"vcm","2",2,NA,"lm_forest",0.021378158123756
"fpt1",4,2,1000,100,50,"vcm","2",2,NA,"lm_forest",0.0219008824088982
"fpt2",4,2,1000,100,50,"vcm","2",2,NA,"lm_forest",0.0219130300096453
"grad",16,2,1000,100,1,"vcm","2",2,NA,"lm_forest",0.0354947874104742
"fpt1",16,2,1000,100,1,"vcm","2",2,NA,"lm_forest",0.0342385578807381
"fpt2",16,2,1000,100,1,"vcm","2",2,NA,"lm_forest",0.0351205793862606
"grad",16,2,1000,100,2,"vcm","2",2,NA,"lm_forest",0.0302261390232575
"fpt1",16,2,1000,100,2,"vcm","2",2,NA,"lm_forest",0.0290568931435637
"fpt2",16,2,1000,100,2,"vcm","2",2,NA,"lm_forest",0.0306117874778861
"grad",16,2,1000,100,3,"vcm","2",2,NA,"lm_forest",0.0306125076607201
"fpt1",16,2,1000,100,3,"vcm","2",2,NA,"lm_forest",0.0292007042072944
"fpt2",16,2,1000,100,3,"vcm","2",2,NA,"lm_forest",0.0316548297267135
"grad",16,2,1000,100,4,"vcm","2",2,NA,"lm_forest",0.0359415967317254
"fpt1",16,2,1000,100,4,"vcm","2",2,NA,"lm_forest",0.0353389139907802
"fpt2",16,2,1000,100,4,"vcm","2",2,NA,"lm_forest",0.0428283644738082
"grad",16,2,1000,100,5,"vcm","2",2,NA,"lm_forest",0.0274321299469192
"fpt1",16,2,1000,100,5,"vcm","2",2,NA,"lm_forest",0.0273760938297485
"fpt2",16,2,1000,100,5,"vcm","2",2,NA,"lm_forest",0.0293136548450808
"grad",16,2,1000,100,6,"vcm","2",2,NA,"lm_forest",0.020935927453203
"fpt1",16,2,1000,100,6,"vcm","2",2,NA,"lm_forest",0.0209933235004796
"fpt2",16,2,1000,100,6,"vcm","2",2,NA,"lm_forest",0.0216514432783855
"grad",16,2,1000,100,7,"vcm","2",2,NA,"lm_forest",0.0410150281983121
"fpt1",16,2,1000,100,7,"vcm","2",2,NA,"lm_forest",0.040574030014056
"fpt2",16,2,1000,100,7,"vcm","2",2,NA,"lm_forest",0.0421615972213783
"grad",16,2,1000,100,8,"vcm","2",2,NA,"lm_forest",0.0260290037435272
"fpt1",16,2,1000,100,8,"vcm","2",2,NA,"lm_forest",0.0241689821681615
"fpt2",16,2,1000,100,8,"vcm","2",2,NA,"lm_forest",0.0262003816259339
"grad",16,2,1000,100,9,"vcm","2",2,NA,"lm_forest",0.028496173113174
"fpt1",16,2,1000,100,9,"vcm","2",2,NA,"lm_forest",0.0268450014991604
"fpt2",16,2,1000,100,9,"vcm","2",2,NA,"lm_forest",0.0279326702458468
"grad",16,2,1000,100,10,"vcm","2",2,NA,"lm_forest",0.0407035160908669
"fpt1",16,2,1000,100,10,"vcm","2",2,NA,"lm_forest",0.0394720172433049
"fpt2",16,2,1000,100,10,"vcm","2",2,NA,"lm_forest",0.041844615734233
"grad",16,2,1000,100,11,"vcm","2",2,NA,"lm_forest",0.0260420599131321
"fpt1",16,2,1000,100,11,"vcm","2",2,NA,"lm_forest",0.0258565012732596
"fpt2",16,2,1000,100,11,"vcm","2",2,NA,"lm_forest",0.0265072890819658
"grad",16,2,1000,100,12,"vcm","2",2,NA,"lm_forest",0.037545546861575
"fpt1",16,2,1000,100,12,"vcm","2",2,NA,"lm_forest",0.0391497222861332
"fpt2",16,2,1000,100,12,"vcm","2",2,NA,"lm_forest",0.0398730766578831
"grad",16,2,1000,100,13,"vcm","2",2,NA,"lm_forest",0.0226374100890208
"fpt1",16,2,1000,100,13,"vcm","2",2,NA,"lm_forest",0.0233123569255685
"fpt2",16,2,1000,100,13,"vcm","2",2,NA,"lm_forest",0.0233698591913058
"grad",16,2,1000,100,14,"vcm","2",2,NA,"lm_forest",0.0301280252640535
"fpt1",16,2,1000,100,14,"vcm","2",2,NA,"lm_forest",0.0290948401327117
"fpt2",16,2,1000,100,14,"vcm","2",2,NA,"lm_forest",0.0289223310229905
"grad",16,2,1000,100,15,"vcm","2",2,NA,"lm_forest",0.0224161252698287
"fpt1",16,2,1000,100,15,"vcm","2",2,NA,"lm_forest",0.0225249568634677
"fpt2",16,2,1000,100,15,"vcm","2",2,NA,"lm_forest",0.0226238623766278
"grad",16,2,1000,100,16,"vcm","2",2,NA,"lm_forest",0.0197414919799662
"fpt1",16,2,1000,100,16,"vcm","2",2,NA,"lm_forest",0.0200351230525615
"fpt2",16,2,1000,100,16,"vcm","2",2,NA,"lm_forest",0.0203808286536134
"grad",16,2,1000,100,17,"vcm","2",2,NA,"lm_forest",0.0358693865580592
"fpt1",16,2,1000,100,17,"vcm","2",2,NA,"lm_forest",0.0364909032615358
"fpt2",16,2,1000,100,17,"vcm","2",2,NA,"lm_forest",0.0409858338659455
"grad",16,2,1000,100,18,"vcm","2",2,NA,"lm_forest",0.0287068982280645
"fpt1",16,2,1000,100,18,"vcm","2",2,NA,"lm_forest",0.0275751719823131
"fpt2",16,2,1000,100,18,"vcm","2",2,NA,"lm_forest",0.0303450097956199
"grad",16,2,1000,100,19,"vcm","2",2,NA,"lm_forest",0.0296215283281506
"fpt1",16,2,1000,100,19,"vcm","2",2,NA,"lm_forest",0.0291032333808425
"fpt2",16,2,1000,100,19,"vcm","2",2,NA,"lm_forest",0.0281219331130106
"grad",16,2,1000,100,20,"vcm","2",2,NA,"lm_forest",0.0558734102109701
"fpt1",16,2,1000,100,20,"vcm","2",2,NA,"lm_forest",0.0516356044906052
"fpt2",16,2,1000,100,20,"vcm","2",2,NA,"lm_forest",0.0575092520258774
"grad",16,2,1000,100,21,"vcm","2",2,NA,"lm_forest",0.0371023640956073
"fpt1",16,2,1000,100,21,"vcm","2",2,NA,"lm_forest",0.0367157884605207
"fpt2",16,2,1000,100,21,"vcm","2",2,NA,"lm_forest",0.0365585352776699
"grad",16,2,1000,100,22,"vcm","2",2,NA,"lm_forest",0.055325507909487
"fpt1",16,2,1000,100,22,"vcm","2",2,NA,"lm_forest",0.0555699238836746
"fpt2",16,2,1000,100,22,"vcm","2",2,NA,"lm_forest",0.0562605109476163
"grad",16,2,1000,100,23,"vcm","2",2,NA,"lm_forest",0.0206553376356006
"fpt1",16,2,1000,100,23,"vcm","2",2,NA,"lm_forest",0.0210798800022618
"fpt2",16,2,1000,100,23,"vcm","2",2,NA,"lm_forest",0.0211729182168497
"grad",16,2,1000,100,24,"vcm","2",2,NA,"lm_forest",0.0261858965857805
"fpt1",16,2,1000,100,24,"vcm","2",2,NA,"lm_forest",0.02524423912192
"fpt2",16,2,1000,100,24,"vcm","2",2,NA,"lm_forest",0.0277024347789512
"grad",16,2,1000,100,25,"vcm","2",2,NA,"lm_forest",0.0347621227532547
"fpt1",16,2,1000,100,25,"vcm","2",2,NA,"lm_forest",0.0341499571403987
"fpt2",16,2,1000,100,25,"vcm","2",2,NA,"lm_forest",0.0359636736253413
"grad",16,2,1000,100,26,"vcm","2",2,NA,"lm_forest",0.0233305746943667
"fpt1",16,2,1000,100,26,"vcm","2",2,NA,"lm_forest",0.0232817033155413
"fpt2",16,2,1000,100,26,"vcm","2",2,NA,"lm_forest",0.0236122673574603
"grad",16,2,1000,100,27,"vcm","2",2,NA,"lm_forest",0.0294551117918773
"fpt1",16,2,1000,100,27,"vcm","2",2,NA,"lm_forest",0.0293379649381962
"fpt2",16,2,1000,100,27,"vcm","2",2,NA,"lm_forest",0.0298947997162404
"grad",16,2,1000,100,28,"vcm","2",2,NA,"lm_forest",0.033476548347449
"fpt1",16,2,1000,100,28,"vcm","2",2,NA,"lm_forest",0.0333371862303806
"fpt2",16,2,1000,100,28,"vcm","2",2,NA,"lm_forest",0.0333523225862905
"grad",16,2,1000,100,29,"vcm","2",2,NA,"lm_forest",0.0363596634924953
"fpt1",16,2,1000,100,29,"vcm","2",2,NA,"lm_forest",0.0377850845167493
"fpt2",16,2,1000,100,29,"vcm","2",2,NA,"lm_forest",0.0405326180913526
"grad",16,2,1000,100,30,"vcm","2",2,NA,"lm_forest",0.0290911874883054
"fpt1",16,2,1000,100,30,"vcm","2",2,NA,"lm_forest",0.028803021004386
"fpt2",16,2,1000,100,30,"vcm","2",2,NA,"lm_forest",0.0289448979543682
"grad",16,2,1000,100,31,"vcm","2",2,NA,"lm_forest",0.031987676883652
"fpt1",16,2,1000,100,31,"vcm","2",2,NA,"lm_forest",0.0309840328314898
"fpt2",16,2,1000,100,31,"vcm","2",2,NA,"lm_forest",0.0326099971974725
"grad",16,2,1000,100,32,"vcm","2",2,NA,"lm_forest",0.0237252713352833
"fpt1",16,2,1000,100,32,"vcm","2",2,NA,"lm_forest",0.0232320120740777
"fpt2",16,2,1000,100,32,"vcm","2",2,NA,"lm_forest",0.0240809563453866
"grad",16,2,1000,100,33,"vcm","2",2,NA,"lm_forest",0.0300681644149703
"fpt1",16,2,1000,100,33,"vcm","2",2,NA,"lm_forest",0.0301788185451198
"fpt2",16,2,1000,100,33,"vcm","2",2,NA,"lm_forest",0.0295340238429312
"grad",16,2,1000,100,34,"vcm","2",2,NA,"lm_forest",0.0321786660811123
"fpt1",16,2,1000,100,34,"vcm","2",2,NA,"lm_forest",0.0326442286537839
"fpt2",16,2,1000,100,34,"vcm","2",2,NA,"lm_forest",0.034628822391285
"grad",16,2,1000,100,35,"vcm","2",2,NA,"lm_forest",0.0235469073114255
"fpt1",16,2,1000,100,35,"vcm","2",2,NA,"lm_forest",0.0234997254819695
"fpt2",16,2,1000,100,35,"vcm","2",2,NA,"lm_forest",0.0252309018681432
"grad",16,2,1000,100,36,"vcm","2",2,NA,"lm_forest",0.0296488967239567
"fpt1",16,2,1000,100,36,"vcm","2",2,NA,"lm_forest",0.0290082195827387
"fpt2",16,2,1000,100,36,"vcm","2",2,NA,"lm_forest",0.0295891099323998
"grad",16,2,1000,100,37,"vcm","2",2,NA,"lm_forest",0.0418281706472219
"fpt1",16,2,1000,100,37,"vcm","2",2,NA,"lm_forest",0.0410091845388165
"fpt2",16,2,1000,100,37,"vcm","2",2,NA,"lm_forest",0.0427314686543698
"grad",16,2,1000,100,38,"vcm","2",2,NA,"lm_forest",0.0267013483991791
"fpt1",16,2,1000,100,38,"vcm","2",2,NA,"lm_forest",0.0272133839653007
"fpt2",16,2,1000,100,38,"vcm","2",2,NA,"lm_forest",0.0260114422207106
"grad",16,2,1000,100,39,"vcm","2",2,NA,"lm_forest",0.0367208241422937
"fpt1",16,2,1000,100,39,"vcm","2",2,NA,"lm_forest",0.0356632624617274
"fpt2",16,2,1000,100,39,"vcm","2",2,NA,"lm_forest",0.0364828739682997
"grad",16,2,1000,100,40,"vcm","2",2,NA,"lm_forest",0.0338224881553247
"fpt1",16,2,1000,100,40,"vcm","2",2,NA,"lm_forest",0.0329386694154121
"fpt2",16,2,1000,100,40,"vcm","2",2,NA,"lm_forest",0.0356348884479466
"grad",16,2,1000,100,41,"vcm","2",2,NA,"lm_forest",0.0306101062150535
"fpt1",16,2,1000,100,41,"vcm","2",2,NA,"lm_forest",0.030261529536806
"fpt2",16,2,1000,100,41,"vcm","2",2,NA,"lm_forest",0.0308983364475436
"grad",16,2,1000,100,42,"vcm","2",2,NA,"lm_forest",0.0413347619253715
"fpt1",16,2,1000,100,42,"vcm","2",2,NA,"lm_forest",0.0417583451047908
"fpt2",16,2,1000,100,42,"vcm","2",2,NA,"lm_forest",0.0442420308180123
"grad",16,2,1000,100,43,"vcm","2",2,NA,"lm_forest",0.0490002428635429
"fpt1",16,2,1000,100,43,"vcm","2",2,NA,"lm_forest",0.0489136312920419
"fpt2",16,2,1000,100,43,"vcm","2",2,NA,"lm_forest",0.0489691517635192
"grad",16,2,1000,100,44,"vcm","2",2,NA,"lm_forest",0.0414822247871381
"fpt1",16,2,1000,100,44,"vcm","2",2,NA,"lm_forest",0.040765288169747
"fpt2",16,2,1000,100,44,"vcm","2",2,NA,"lm_forest",0.0412305595655222
"grad",16,2,1000,100,45,"vcm","2",2,NA,"lm_forest",0.036914369563451
"fpt1",16,2,1000,100,45,"vcm","2",2,NA,"lm_forest",0.0345968676404115
"fpt2",16,2,1000,100,45,"vcm","2",2,NA,"lm_forest",0.0387229652992559
"grad",16,2,1000,100,46,"vcm","2",2,NA,"lm_forest",0.037944933654436
"fpt1",16,2,1000,100,46,"vcm","2",2,NA,"lm_forest",0.0363957819332578
"fpt2",16,2,1000,100,46,"vcm","2",2,NA,"lm_forest",0.0374271635042802
"grad",16,2,1000,100,47,"vcm","2",2,NA,"lm_forest",0.0251138549020879
"fpt1",16,2,1000,100,47,"vcm","2",2,NA,"lm_forest",0.0252043116466204
"fpt2",16,2,1000,100,47,"vcm","2",2,NA,"lm_forest",0.0249693168100454
"grad",16,2,1000,100,48,"vcm","2",2,NA,"lm_forest",0.0250346927815871
"fpt1",16,2,1000,100,48,"vcm","2",2,NA,"lm_forest",0.0247947296576914
"fpt2",16,2,1000,100,48,"vcm","2",2,NA,"lm_forest",0.0250406626633954
"grad",16,2,1000,100,49,"vcm","2",2,NA,"lm_forest",0.0361169138058888
"fpt1",16,2,1000,100,49,"vcm","2",2,NA,"lm_forest",0.0358311570714933
"fpt2",16,2,1000,100,49,"vcm","2",2,NA,"lm_forest",0.0407150267302109
"grad",16,2,1000,100,50,"vcm","2",2,NA,"lm_forest",0.0317207137458323
"fpt1",16,2,1000,100,50,"vcm","2",2,NA,"lm_forest",0.0314551859739941
"fpt2",16,2,1000,100,50,"vcm","2",2,NA,"lm_forest",0.0335504799473782
"grad",4,2,2000,100,1,"vcm","2",2,NA,"lm_forest",0.028886155998412
"fpt1",4,2,2000,100,1,"vcm","2",2,NA,"lm_forest",0.0294714150075721
"fpt2",4,2,2000,100,1,"vcm","2",2,NA,"lm_forest",0.0293271340664735
"grad",4,2,2000,100,2,"vcm","2",2,NA,"lm_forest",0.0239635816192832
"fpt1",4,2,2000,100,2,"vcm","2",2,NA,"lm_forest",0.0241631737179865
"fpt2",4,2,2000,100,2,"vcm","2",2,NA,"lm_forest",0.0238891233094944
"grad",4,2,2000,100,3,"vcm","2",2,NA,"lm_forest",0.0269637609050995
"fpt1",4,2,2000,100,3,"vcm","2",2,NA,"lm_forest",0.0259248284062681
"fpt2",4,2,2000,100,3,"vcm","2",2,NA,"lm_forest",0.0256584977059333
"grad",4,2,2000,100,4,"vcm","2",2,NA,"lm_forest",0.0331973875208989
"fpt1",4,2,2000,100,4,"vcm","2",2,NA,"lm_forest",0.0327320246941265
"fpt2",4,2,2000,100,4,"vcm","2",2,NA,"lm_forest",0.0322319383215378
"grad",4,2,2000,100,5,"vcm","2",2,NA,"lm_forest",0.0231607566006702
"fpt1",4,2,2000,100,5,"vcm","2",2,NA,"lm_forest",0.0226120438723901
