"method","K","p","n","nt","rep","model_type","setting_id","effect_type","prob_type","FUN","tree","nsplits"
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",74,2024
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",75,1994
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",76,2006
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",77,1999
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",78,1983
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",79,2000
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",80,1998
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",81,1977
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",82,2014
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",83,1996
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",84,2000
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",85,2024
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",86,2005
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",87,1963
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",88,1985
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",89,2027
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",90,2004
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",91,1994
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",92,1997
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",93,2016
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",94,1992
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",95,2025
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",96,1973
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",97,1991
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",98,1986
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",99,2000
"grad",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",100,1996
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",1,1966
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",2,1948
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",3,1928
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",4,1975
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",5,1979
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",6,1970
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",7,1998
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",8,1988
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",9,2032
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",10,1969
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",11,1954
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",12,1966
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",13,1991
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",14,1957
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",15,1973
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",16,1959
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",17,2015
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",18,1975
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",19,1972
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",20,1940
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",21,1955
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",22,1957
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",23,1978
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",24,2022
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",25,2025
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",26,1984
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",27,2010
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",28,1983
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",29,1971
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",30,2014
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",31,1980
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",32,1939
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",33,1989
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",34,1959
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",35,1997
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",36,1985
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",37,1957
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",38,2017
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",39,2000
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",40,2004
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",41,1993
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",42,1942
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",43,1986
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",44,1977
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",45,1948
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",46,1976
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",47,1976
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",48,2012
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",49,1960
"FPT",4,5,20000,100,2,"vcm","2",2,NA,"lm_forest",50,1971
