"method","K","p","n","nt","rep","model_type","setting_id","effect_type","prob_type","FUN","effect","dim_mse"
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta96",0.0969761514082879
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta97",0.116942917193554
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta98",0.101795246916932
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta99",0.133994038543917
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta100",0.274434399640039
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta101",0.0184824032176122
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta102",0.255138210565116
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta103",0.108261534518291
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta104",0.273370391846344
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta105",0.386615828503765
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta106",0.0996164613628307
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta107",0.0472058725819169
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta108",0.13595741869461
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta109",0.0470633622520877
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta110",0.21896266958081
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta111",0.156429927930318
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta112",0.0656614637749011
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta113",0.0802718811754091
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta114",0.0891756719043456
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta115",0.105323917905616
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta116",0.256750843376058
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta117",0.0762491836765223
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta118",0.139822225576582
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta119",0.0429438884313191
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta120",0.244697449530799
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta121",0.0996598681252406
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta122",0.0688094890169509
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta123",0.0726294264135628
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta124",0.179277077091704
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta125",0.0603071088231749
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta126",1.01466648632664
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta127",0.106864398749041
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta128",0.0536452551885021
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta129",0.319422533881235
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta130",0.275640834017972
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta131",0.103225905705758
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta132",0.0853719140704636
"grad",256,5,20000,100,1,"hte","5",4,3,"multi_arm_causal_forest","theta133",0.0476897608022569
