"method","K","p","n","nt","rep","model_type","setting_id","effect_type","prob_type","FUN","avg_mse"
"fpt1",4,5,10000,100,10,"hte","3","2","1","multi_arm_causal_forest",0.0171134905664903
"fpt2",4,5,10000,100,10,"hte","3","2","1","multi_arm_causal_forest",0.0163141758471577
"grad",4,5,10000,100,11,"hte","3","2","1","multi_arm_causal_forest",0.0113884525328873
"fpt1",4,5,10000,100,11,"hte","3","2","1","multi_arm_causal_forest",0.0108116145062028
"fpt2",4,5,10000,100,11,"hte","3","2","1","multi_arm_causal_forest",0.0102693416517916
"grad",4,5,10000,100,12,"hte","3","2","1","multi_arm_causal_forest",0.0198974807835509
"fpt1",4,5,10000,100,12,"hte","3","2","1","multi_arm_causal_forest",0.0197179000718757
"fpt2",4,5,10000,100,12,"hte","3","2","1","multi_arm_causal_forest",0.0195424966699076
"grad",4,5,10000,100,13,"hte","3","2","1","multi_arm_causal_forest",0.0166880375194482
"fpt1",4,5,10000,100,13,"hte","3","2","1","multi_arm_causal_forest",0.0191360314001219
"fpt2",4,5,10000,100,13,"hte","3","2","1","multi_arm_causal_forest",0.0183544799268274
"grad",4,5,10000,100,14,"hte","3","2","1","multi_arm_causal_forest",0.00932809310899823
"fpt1",4,5,10000,100,14,"hte","3","2","1","multi_arm_causal_forest",0.00998860092100606
"fpt2",4,5,10000,100,14,"hte","3","2","1","multi_arm_causal_forest",0.00944604151711309
"grad",4,5,10000,100,15,"hte","3","2","1","multi_arm_causal_forest",0.0183002573877791
"fpt1",4,5,10000,100,15,"hte","3","2","1","multi_arm_causal_forest",0.0157184091260629
"fpt2",4,5,10000,100,15,"hte","3","2","1","multi_arm_causal_forest",0.0160118608875496
"grad",4,5,10000,100,16,"hte","3","2","1","multi_arm_causal_forest",0.0190505950751577
"fpt1",4,5,10000,100,16,"hte","3","2","1","multi_arm_causal_forest",0.0190723500835256
"fpt2",4,5,10000,100,16,"hte","3","2","1","multi_arm_causal_forest",0.0180082641059984
"grad",4,5,10000,100,17,"hte","3","2","1","multi_arm_causal_forest",0.0131819074390774
"fpt1",4,5,10000,100,17,"hte","3","2","1","multi_arm_causal_forest",0.0134905924160323
"fpt2",4,5,10000,100,17,"hte","3","2","1","multi_arm_causal_forest",0.0129459484808444
"grad",4,5,10000,100,18,"hte","3","2","1","multi_arm_causal_forest",0.0144242322929908
"fpt1",4,5,10000,100,18,"hte","3","2","1","multi_arm_causal_forest",0.0126894038363878
"fpt2",4,5,10000,100,18,"hte","3","2","1","multi_arm_causal_forest",0.0124704037462905
"grad",4,5,10000,100,19,"hte","3","2","1","multi_arm_causal_forest",0.010385998712714
"fpt1",4,5,10000,100,19,"hte","3","2","1","multi_arm_causal_forest",0.0102184294989363
"fpt2",4,5,10000,100,19,"hte","3","2","1","multi_arm_causal_forest",0.0102106614931051
"grad",4,5,10000,100,20,"hte","3","2","1","multi_arm_causal_forest",0.0169286702112065
"fpt1",4,5,10000,100,20,"hte","3","2","1","multi_arm_causal_forest",0.0173350339959761
"fpt2",4,5,10000,100,20,"hte","3","2","1","multi_arm_causal_forest",0.0168066700314586
"grad",4,5,10000,100,21,"hte","3","2","1","multi_arm_causal_forest",0.0111639697431409
"fpt1",4,5,10000,100,21,"hte","3","2","1","multi_arm_causal_forest",0.0103021588007912
"fpt2",4,5,10000,100,21,"hte","3","2","1","multi_arm_causal_forest",0.00981358213695206
"grad",4,5,10000,100,22,"hte","3","2","1","multi_arm_causal_forest",0.0149321624332508
"fpt1",4,5,10000,100,22,"hte","3","2","1","multi_arm_causal_forest",0.0152061239817472
"fpt2",4,5,10000,100,22,"hte","3","2","1","multi_arm_causal_forest",0.0150031183042664
"grad",4,5,10000,100,23,"hte","3","2","1","multi_arm_causal_forest",0.024601847699343
"fpt1",4,5,10000,100,23,"hte","3","2","1","multi_arm_causal_forest",0.0228805083009141
"fpt2",4,5,10000,100,23,"hte","3","2","1","multi_arm_causal_forest",0.0226604655166466
"grad",4,5,10000,100,24,"hte","3","2","1","multi_arm_causal_forest",0.015748020293572
"fpt1",4,5,10000,100,24,"hte","3","2","1","multi_arm_causal_forest",0.0146052241409233
"fpt2",4,5,10000,100,24,"hte","3","2","1","multi_arm_causal_forest",0.0155601835042673
"grad",4,5,10000,100,25,"hte","3","2","1","multi_arm_causal_forest",0.0194085568374974
"fpt1",4,5,10000,100,25,"hte","3","2","1","multi_arm_causal_forest",0.0176217770600196
"fpt2",4,5,10000,100,25,"hte","3","2","1","multi_arm_causal_forest",0.0187156599855991
"grad",4,5,10000,100,26,"hte","3","2","1","multi_arm_causal_forest",0.0203865483618532
"fpt1",4,5,10000,100,26,"hte","3","2","1","multi_arm_causal_forest",0.0202403933056821
"fpt2",4,5,10000,100,26,"hte","3","2","1","multi_arm_causal_forest",0.0203750214654923
"grad",4,5,10000,100,27,"hte","3","2","1","multi_arm_causal_forest",0.0297283913697477
"fpt1",4,5,10000,100,27,"hte","3","2","1","multi_arm_causal_forest",0.0274594679045871
"fpt2",4,5,10000,100,27,"hte","3","2","1","multi_arm_causal_forest",0.0265685771968093
"grad",4,5,10000,100,28,"hte","3","2","1","multi_arm_causal_forest",0.0239787059754287
"fpt1",4,5,10000,100,28,"hte","3","2","1","multi_arm_causal_forest",0.0221850105918581
"fpt2",4,5,10000,100,28,"hte","3","2","1","multi_arm_causal_forest",0.021933779937786
"grad",4,5,10000,100,29,"hte","3","2","1","multi_arm_causal_forest",0.019690995957942
"fpt1",4,5,10000,100,29,"hte","3","2","1","multi_arm_causal_forest",0.0184961354128837
"fpt2",4,5,10000,100,29,"hte","3","2","1","multi_arm_causal_forest",0.0184551774285955
"grad",4,5,10000,100,30,"hte","3","2","1","multi_arm_causal_forest",0.0235906993027933
"fpt1",4,5,10000,100,30,"hte","3","2","1","multi_arm_causal_forest",0.0209255129779503
"fpt2",4,5,10000,100,30,"hte","3","2","1","multi_arm_causal_forest",0.0206510831691818
"grad",4,5,10000,100,31,"hte","3","2","1","multi_arm_causal_forest",0.00998066019060613
"fpt1",4,5,10000,100,31,"hte","3","2","1","multi_arm_causal_forest",0.010335787993221
"fpt2",4,5,10000,100,31,"hte","3","2","1","multi_arm_causal_forest",0.0100172097416746
"grad",4,5,10000,100,32,"hte","3","2","1","multi_arm_causal_forest",0.0193302640987629
"fpt1",4,5,10000,100,32,"hte","3","2","1","multi_arm_causal_forest",0.0175776787580018
"fpt2",4,5,10000,100,32,"hte","3","2","1","multi_arm_causal_forest",0.0187825373788726
"grad",4,5,10000,100,33,"hte","3","2","1","multi_arm_causal_forest",0.0156065878162471
"fpt1",4,5,10000,100,33,"hte","3","2","1","multi_arm_causal_forest",0.0144294807016066
"fpt2",4,5,10000,100,33,"hte","3","2","1","multi_arm_causal_forest",0.0150019984890232
"grad",4,5,10000,100,34,"hte","3","2","1","multi_arm_causal_forest",0.0152563231995694
"fpt1",4,5,10000,100,34,"hte","3","2","1","multi_arm_causal_forest",0.0150245416445623
"fpt2",4,5,10000,100,34,"hte","3","2","1","multi_arm_causal_forest",0.0145848484727208
"grad",4,5,10000,100,35,"hte","3","2","1","multi_arm_causal_forest",0.0171711224595934
"fpt1",4,5,10000,100,35,"hte","3","2","1","multi_arm_causal_forest",0.014108125601531
"fpt2",4,5,10000,100,35,"hte","3","2","1","multi_arm_causal_forest",0.014513445286104
"grad",4,5,10000,100,36,"hte","3","2","1","multi_arm_causal_forest",0.0271271301067903
"fpt1",4,5,10000,100,36,"hte","3","2","1","multi_arm_causal_forest",0.0262691093492035
"fpt2",4,5,10000,100,36,"hte","3","2","1","multi_arm_causal_forest",0.0266012525696056
"grad",4,5,10000,100,37,"hte","3","2","1","multi_arm_causal_forest",0.0235888778699768
"fpt1",4,5,10000,100,37,"hte","3","2","1","multi_arm_causal_forest",0.0228981383700281
"fpt2",4,5,10000,100,37,"hte","3","2","1","multi_arm_causal_forest",0.0237731987333471
"grad",4,5,10000,100,38,"hte","3","2","1","multi_arm_causal_forest",0.0208162257299608
"fpt1",4,5,10000,100,38,"hte","3","2","1","multi_arm_causal_forest",0.0233574994467333
"fpt2",4,5,10000,100,38,"hte","3","2","1","multi_arm_causal_forest",0.0231522356218703
"grad",4,5,10000,100,39,"hte","3","2","1","multi_arm_causal_forest",0.0123312071350735
"fpt1",4,5,10000,100,39,"hte","3","2","1","multi_arm_causal_forest",0.0123539933345892
"fpt2",4,5,10000,100,39,"hte","3","2","1","multi_arm_causal_forest",0.0122573434274804
"grad",4,5,10000,100,40,"hte","3","2","1","multi_arm_causal_forest",0.00849484792144919
"fpt1",4,5,10000,100,40,"hte","3","2","1","multi_arm_causal_forest",0.00830938764111793
"fpt2",4,5,10000,100,40,"hte","3","2","1","multi_arm_causal_forest",0.00838505706301413
"grad",4,5,10000,100,41,"hte","3","2","1","multi_arm_causal_forest",0.0146357711056718
"fpt1",4,5,10000,100,41,"hte","3","2","1","multi_arm_causal_forest",0.013662383666878
"fpt2",4,5,10000,100,41,"hte","3","2","1","multi_arm_causal_forest",0.0140715593753128
"grad",4,5,10000,100,42,"hte","3","2","1","multi_arm_causal_forest",0.0107452448419646
"fpt1",4,5,10000,100,42,"hte","3","2","1","multi_arm_causal_forest",0.0109059813335245
"fpt2",4,5,10000,100,42,"hte","3","2","1","multi_arm_causal_forest",0.0104445837772582
"grad",4,5,10000,100,43,"hte","3","2","1","multi_arm_causal_forest",0.0140929661693308
"fpt1",4,5,10000,100,43,"hte","3","2","1","multi_arm_causal_forest",0.0135654840934373
"fpt2",4,5,10000,100,43,"hte","3","2","1","multi_arm_causal_forest",0.0134301590388668
"grad",4,5,10000,100,44,"hte","3","2","1","multi_arm_causal_forest",0.0175179300067105
"fpt1",4,5,10000,100,44,"hte","3","2","1","multi_arm_causal_forest",0.0182330762645633
"fpt2",4,5,10000,100,44,"hte","3","2","1","multi_arm_causal_forest",0.017654374888307
"grad",4,5,10000,100,45,"hte","3","2","1","multi_arm_causal_forest",0.0170185563143917
"fpt1",4,5,10000,100,45,"hte","3","2","1","multi_arm_causal_forest",0.0159810817070949
"fpt2",4,5,10000,100,45,"hte","3","2","1","multi_arm_causal_forest",0.0165344590919385
"grad",4,5,10000,100,46,"hte","3","2","1","multi_arm_causal_forest",0.0120673317660802
"fpt1",4,5,10000,100,46,"hte","3","2","1","multi_arm_causal_forest",0.0118363810007294
"fpt2",4,5,10000,100,46,"hte","3","2","1","multi_arm_causal_forest",0.012343428819753
"grad",4,5,10000,100,47,"hte","3","2","1","multi_arm_causal_forest",0.020286465920461
"fpt1",4,5,10000,100,47,"hte","3","2","1","multi_arm_causal_forest",0.0178616600013599
"fpt2",4,5,10000,100,47,"hte","3","2","1","multi_arm_causal_forest",0.0173874386489181
"grad",4,5,10000,100,48,"hte","3","2","1","multi_arm_causal_forest",0.0150955219959786
"fpt1",4,5,10000,100,48,"hte","3","2","1","multi_arm_causal_forest",0.0134458611903554
"fpt2",4,5,10000,100,48,"hte","3","2","1","multi_arm_causal_forest",0.0140370944244815
"grad",4,5,10000,100,49,"hte","3","2","1","multi_arm_causal_forest",0.0161490089499267
"fpt1",4,5,10000,100,49,"hte","3","2","1","multi_arm_causal_forest",0.0144304868223193
"fpt2",4,5,10000,100,49,"hte","3","2","1","multi_arm_causal_forest",0.0138437708121845
"grad",4,5,10000,100,50,"hte","3","2","1","multi_arm_causal_forest",0.0119659070697958
"fpt1",4,5,10000,100,50,"hte","3","2","1","multi_arm_causal_forest",0.0123834295548111
"fpt2",4,5,10000,100,50,"hte","3","2","1","multi_arm_causal_forest",0.0119774214870493
"grad",256,5,10000,100,1,"hte","3","2","1","multi_arm_causal_forest",0.236144492195325
"fpt1",256,5,10000,100,1,"hte","3","2","1","multi_arm_causal_forest",0.236144492195325
"fpt2",256,5,10000,100,1,"hte","3","2","1","multi_arm_causal_forest",0.236144492195325
"grad",256,5,10000,100,2,"hte","3","2","1","multi_arm_causal_forest",0.463032030124343
"fpt1",256,5,10000,100,2,"hte","3","2","1","multi_arm_causal_forest",0.463032030124343
"fpt2",256,5,10000,100,2,"hte","3","2","1","multi_arm_causal_forest",0.463032030124343
"grad",256,5,10000,100,3,"hte","3","2","1","multi_arm_causal_forest",0.212770625390141
"fpt1",256,5,10000,100,3,"hte","3","2","1","multi_arm_causal_forest",0.212770625390141
"fpt2",256,5,10000,100,3,"hte","3","2","1","multi_arm_causal_forest",0.212770625390141
"grad",256,5,10000,100,4,"hte","3","2","1","multi_arm_causal_forest",0.255479887614402
"fpt1",256,5,10000,100,4,"hte","3","2","1","multi_arm_causal_forest",0.255479887614402
"fpt2",256,5,10000,100,4,"hte","3","2","1","multi_arm_causal_forest",0.255479887614402
"grad",256,5,10000,100,5,"hte","3","2","1","multi_arm_causal_forest",0.267777871444458
"fpt1",256,5,10000,100,5,"hte","3","2","1","multi_arm_causal_forest",0.267777871444458
"fpt2",256,5,10000,100,5,"hte","3","2","1","multi_arm_causal_forest",0.267777871444458
"grad",256,5,10000,100,6,"hte","3","2","1","multi_arm_causal_forest",0.235273944009756
"fpt1",256,5,10000,100,6,"hte","3","2","1","multi_arm_causal_forest",0.235273944009756
"fpt2",256,5,10000,100,6,"hte","3","2","1","multi_arm_causal_forest",0.235273944009756
"grad",256,5,10000,100,7,"hte","3","2","1","multi_arm_causal_forest",0.226177417050797
"fpt1",256,5,10000,100,7,"hte","3","2","1","multi_arm_causal_forest",0.226177417050797
"fpt2",256,5,10000,100,7,"hte","3","2","1","multi_arm_causal_forest",0.226177417050797
"grad",256,5,10000,100,8,"hte","3","2","1","multi_arm_causal_forest",0.285209599822646
"fpt1",256,5,10000,100,8,"hte","3","2","1","multi_arm_causal_forest",0.285209599822646
"fpt2",256,5,10000,100,8,"hte","3","2","1","multi_arm_causal_forest",0.285209599822646
"grad",256,5,10000,100,9,"hte","3","2","1","multi_arm_causal_forest",0.305378790426482
"fpt1",256,5,10000,100,9,"hte","3","2","1","multi_arm_causal_forest",0.305378790426482
"fpt2",256,5,10000,100,9,"hte","3","2","1","multi_arm_causal_forest",0.305378790426482
"grad",256,5,10000,100,10,"hte","3","2","1","multi_arm_causal_forest",0.200775402890566
"fpt1",256,5,10000,100,10,"hte","3","2","1","multi_arm_causal_forest",0.200775402890566
"fpt2",256,5,10000,100,10,"hte","3","2","1","multi_arm_causal_forest",0.200775402890566
"grad",256,5,10000,100,11,"hte","3","2","1","multi_arm_causal_forest",0.255130829331673
"fpt1",256,5,10000,100,11,"hte","3","2","1","multi_arm_causal_forest",0.255130829331673
"fpt2",256,5,10000,100,11,"hte","3","2","1","multi_arm_causal_forest",0.255130829331673
"grad",256,5,10000,100,12,"hte","3","2","1","multi_arm_causal_forest",0.279696227686467
"fpt1",256,5,10000,100,12,"hte","3","2","1","multi_arm_causal_forest",0.279696227686467
"fpt2",256,5,10000,100,12,"hte","3","2","1","multi_arm_causal_forest",0.279696227686467
"grad",256,5,10000,100,13,"hte","3","2","1","multi_arm_causal_forest",0.205674885728914
"fpt1",256,5,10000,100,13,"hte","3","2","1","multi_arm_causal_forest",0.205674885728914
"fpt2",256,5,10000,100,13,"hte","3","2","1","multi_arm_causal_forest",0.205674885728914
"grad",256,5,10000,100,14,"hte","3","2","1","multi_arm_causal_forest",0.252499449488271
"fpt1",256,5,10000,100,14,"hte","3","2","1","multi_arm_causal_forest",0.252499449488271
"fpt2",256,5,10000,100,14,"hte","3","2","1","multi_arm_causal_forest",0.252499449488271
"grad",256,5,10000,100,15,"hte","3","2","1","multi_arm_causal_forest",0.258695264405109
"fpt1",256,5,10000,100,15,"hte","3","2","1","multi_arm_causal_forest",0.258695264405109
"fpt2",256,5,10000,100,15,"hte","3","2","1","multi_arm_causal_forest",0.258695264405109
"grad",256,5,10000,100,16,"hte","3","2","1","multi_arm_causal_forest",0.305253876318641
"fpt1",256,5,10000,100,16,"hte","3","2","1","multi_arm_causal_forest",0.305253876318641
"fpt2",256,5,10000,100,16,"hte","3","2","1","multi_arm_causal_forest",0.305253876318641
"grad",256,5,10000,100,17,"hte","3","2","1","multi_arm_causal_forest",0.239889969186594
"fpt1",256,5,10000,100,17,"hte","3","2","1","multi_arm_causal_forest",0.239889969186594
"fpt2",256,5,10000,100,17,"hte","3","2","1","multi_arm_causal_forest",0.239889969186594
"grad",256,5,10000,100,18,"hte","3","2","1","multi_arm_causal_forest",0.283174888435955
"fpt1",256,5,10000,100,18,"hte","3","2","1","multi_arm_causal_forest",0.283174888435955
"fpt2",256,5,10000,100,18,"hte","3","2","1","multi_arm_causal_forest",0.283174888435955
"grad",256,5,10000,100,19,"hte","3","2","1","multi_arm_causal_forest",0.224331176895977
"fpt1",256,5,10000,100,19,"hte","3","2","1","multi_arm_causal_forest",0.224331176895977
"fpt2",256,5,10000,100,19,"hte","3","2","1","multi_arm_causal_forest",0.224331176895977
"grad",256,5,10000,100,20,"hte","3","2","1","multi_arm_causal_forest",0.350934678021435
"fpt1",256,5,10000,100,20,"hte","3","2","1","multi_arm_causal_forest",0.350934678021435
"fpt2",256,5,10000,100,20,"hte","3","2","1","multi_arm_causal_forest",0.350934678021435
"grad",256,5,10000,100,21,"hte","3","2","1","multi_arm_causal_forest",0.264465953624042
"fpt1",256,5,10000,100,21,"hte","3","2","1","multi_arm_causal_forest",0.264465953624042
"fpt2",256,5,10000,100,21,"hte","3","2","1","multi_arm_causal_forest",0.264465953624042
"grad",256,5,10000,100,22,"hte","3","2","1","multi_arm_causal_forest",0.236677470679363
"fpt1",256,5,10000,100,22,"hte","3","2","1","multi_arm_causal_forest",0.236677470679363
"fpt2",256,5,10000,100,22,"hte","3","2","1","multi_arm_causal_forest",0.236677470679363
"grad",256,5,10000,100,23,"hte","3","2","1","multi_arm_causal_forest",0.259760904277547
"fpt1",256,5,10000,100,23,"hte","3","2","1","multi_arm_causal_forest",0.259760904277547
"fpt2",256,5,10000,100,23,"hte","3","2","1","multi_arm_causal_forest",0.259760904277547
"grad",256,5,10000,100,24,"hte","3","2","1","multi_arm_causal_forest",0.246423743122398
"fpt1",256,5,10000,100,24,"hte","3","2","1","multi_arm_causal_forest",0.246423743122398
"fpt2",256,5,10000,100,24,"hte","3","2","1","multi_arm_causal_forest",0.246423743122398
"grad",256,5,10000,100,25,"hte","3","2","1","multi_arm_causal_forest",0.273894212287351
"fpt1",256,5,10000,100,25,"hte","3","2","1","multi_arm_causal_forest",0.273894212287351
"fpt2",256,5,10000,100,25,"hte","3","2","1","multi_arm_causal_forest",0.273894212287351
"grad",256,5,10000,100,26,"hte","3","2","1","multi_arm_causal_forest",0.231598935017564
"fpt1",256,5,10000,100,26,"hte","3","2","1","multi_arm_causal_forest",0.231598935017564
"fpt2",256,5,10000,100,26,"hte","3","2","1","multi_arm_causal_forest",0.231598935017564
"grad",256,5,10000,100,27,"hte","3","2","1","multi_arm_causal_forest",0.225382348780757
"fpt1",256,5,10000,100,27,"hte","3","2","1","multi_arm_causal_forest",0.225382348780757
"fpt2",256,5,10000,100,27,"hte","3","2","1","multi_arm_causal_forest",0.225382348780757
"grad",256,5,10000,100,28,"hte","3","2","1","multi_arm_causal_forest",0.223853947949893
"fpt1",256,5,10000,100,28,"hte","3","2","1","multi_arm_causal_forest",0.223853947949893
"fpt2",256,5,10000,100,28,"hte","3","2","1","multi_arm_causal_forest",0.223853947949893
"grad",256,5,10000,100,29,"hte","3","2","1","multi_arm_causal_forest",0.242375363706263
"fpt1",256,5,10000,100,29,"hte","3","2","1","multi_arm_causal_forest",0.242375363706263
"fpt2",256,5,10000,100,29,"hte","3","2","1","multi_arm_causal_forest",0.242375363706263
"grad",256,5,10000,100,30,"hte","3","2","1","multi_arm_causal_forest",0.225591713999169
"fpt1",256,5,10000,100,30,"hte","3","2","1","multi_arm_causal_forest",0.225591713999169
"fpt2",256,5,10000,100,30,"hte","3","2","1","multi_arm_causal_forest",0.225591713999169
"grad",256,5,10000,100,31,"hte","3","2","1","multi_arm_causal_forest",0.246301954484325
"fpt1",256,5,10000,100,31,"hte","3","2","1","multi_arm_causal_forest",0.246301954484325
"fpt2",256,5,10000,100,31,"hte","3","2","1","multi_arm_causal_forest",0.246301954484325
"grad",256,5,10000,100,32,"hte","3","2","1","multi_arm_causal_forest",0.272982184809681
"fpt1",256,5,10000,100,32,"hte","3","2","1","multi_arm_causal_forest",0.272982184809681
"fpt2",256,5,10000,100,32,"hte","3","2","1","multi_arm_causal_forest",0.272982184809681
"grad",256,5,10000,100,33,"hte","3","2","1","multi_arm_causal_forest",0.277352845429541
"fpt1",256,5,10000,100,33,"hte","3","2","1","multi_arm_causal_forest",0.277352845429541
"fpt2",256,5,10000,100,33,"hte","3","2","1","multi_arm_causal_forest",0.277352845429541
"grad",256,5,10000,100,34,"hte","3","2","1","multi_arm_causal_forest",0.248165884645478
"fpt1",256,5,10000,100,34,"hte","3","2","1","multi_arm_causal_forest",0.248165884645478
"fpt2",256,5,10000,100,34,"hte","3","2","1","multi_arm_causal_forest",0.248165884645478
"grad",256,5,10000,100,35,"hte","3","2","1","multi_arm_causal_forest",0.316018862500679
"fpt1",256,5,10000,100,35,"hte","3","2","1","multi_arm_causal_forest",0.316018862500679
"fpt2",256,5,10000,100,35,"hte","3","2","1","multi_arm_causal_forest",0.316018862500679
"grad",256,5,10000,100,36,"hte","3","2","1","multi_arm_causal_forest",0.268239536718579
"fpt1",256,5,10000,100,36,"hte","3","2","1","multi_arm_causal_forest",0.268239536718579
"fpt2",256,5,10000,100,36,"hte","3","2","1","multi_arm_causal_forest",0.268239536718579
"grad",256,5,10000,100,37,"hte","3","2","1","multi_arm_causal_forest",0.231693551327118
"fpt1",256,5,10000,100,37,"hte","3","2","1","multi_arm_causal_forest",0.231693551327118
"fpt2",256,5,10000,100,37,"hte","3","2","1","multi_arm_causal_forest",0.231693551327118
"grad",256,5,10000,100,38,"hte","3","2","1","multi_arm_causal_forest",0.212027997899832
"fpt1",256,5,10000,100,38,"hte","3","2","1","multi_arm_causal_forest",0.212027997899832
"fpt2",256,5,10000,100,38,"hte","3","2","1","multi_arm_causal_forest",0.212027997899832
"grad",256,5,10000,100,39,"hte","3","2","1","multi_arm_causal_forest",0.250082868135085
"fpt1",256,5,10000,100,39,"hte","3","2","1","multi_arm_causal_forest",0.250082868135085
"fpt2",256,5,10000,100,39,"hte","3","2","1","multi_arm_causal_forest",0.250082868135085
"grad",256,5,10000,100,40,"hte","3","2","1","multi_arm_causal_forest",0.251296819927484
"fpt1",256,5,10000,100,40,"hte","3","2","1","multi_arm_causal_forest",0.251296819927484
"fpt2",256,5,10000,100,40,"hte","3","2","1","multi_arm_causal_forest",0.251296819927484
"grad",256,5,10000,100,41,"hte","3","2","1","multi_arm_causal_forest",0.38297542654613
"fpt1",256,5,10000,100,41,"hte","3","2","1","multi_arm_causal_forest",0.38297542654613
"fpt2",256,5,10000,100,41,"hte","3","2","1","multi_arm_causal_forest",0.38297542654613
"grad",256,5,10000,100,42,"hte","3","2","1","multi_arm_causal_forest",0.208014217723467
"fpt1",256,5,10000,100,42,"hte","3","2","1","multi_arm_causal_forest",0.208014217723467
"fpt2",256,5,10000,100,42,"hte","3","2","1","multi_arm_causal_forest",0.208014217723467
"grad",256,5,10000,100,43,"hte","3","2","1","multi_arm_causal_forest",0.591370379405579
"fpt1",256,5,10000,100,43,"hte","3","2","1","multi_arm_causal_forest",0.591370379405579
"fpt2",256,5,10000,100,43,"hte","3","2","1","multi_arm_causal_forest",0.591370379405579
"grad",256,5,10000,100,44,"hte","3","2","1","multi_arm_causal_forest",0.209455912909423
"fpt1",256,5,10000,100,44,"hte","3","2","1","multi_arm_causal_forest",0.209455912909423
"fpt2",256,5,10000,100,44,"hte","3","2","1","multi_arm_causal_forest",0.209455912909423
"grad",256,5,10000,100,45,"hte","3","2","1","multi_arm_causal_forest",0.209358983243072
"fpt1",256,5,10000,100,45,"hte","3","2","1","multi_arm_causal_forest",0.209358983243072
"fpt2",256,5,10000,100,45,"hte","3","2","1","multi_arm_causal_forest",0.209358983243072
"grad",256,5,10000,100,46,"hte","3","2","1","multi_arm_causal_forest",0.198080072307761
"fpt1",256,5,10000,100,46,"hte","3","2","1","multi_arm_causal_forest",0.198080072307761
"fpt2",256,5,10000,100,46,"hte","3","2","1","multi_arm_causal_forest",0.198080072307761
"grad",256,5,10000,100,47,"hte","3","2","1","multi_arm_causal_forest",0.268551775662389
"fpt1",256,5,10000,100,47,"hte","3","2","1","multi_arm_causal_forest",0.268551775662389
"fpt2",256,5,10000,100,47,"hte","3","2","1","multi_arm_causal_forest",0.268551775662389
"grad",256,5,10000,100,48,"hte","3","2","1","multi_arm_causal_forest",0.182979863949038
"fpt1",256,5,10000,100,48,"hte","3","2","1","multi_arm_causal_forest",0.182979863949038
"fpt2",256,5,10000,100,48,"hte","3","2","1","multi_arm_causal_forest",0.182979863949038
"grad",256,5,10000,100,49,"hte","3","2","1","multi_arm_causal_forest",0.228103543045551
"fpt1",256,5,10000,100,49,"hte","3","2","1","multi_arm_causal_forest",0.228103543045551
"fpt2",256,5,10000,100,49,"hte","3","2","1","multi_arm_causal_forest",0.228103543045551
