"method","K","p","n","nt","rep","model_type","setting_id","effect_type","prob_type","FUN","tree","nsplits"
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",31,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",32,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",33,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",34,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",35,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",36,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",37,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",38,0
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",39,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",40,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",41,0
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",42,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",43,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",44,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",45,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",46,0
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",47,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",48,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",49,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",50,0
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",51,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",52,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",53,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",54,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",55,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",56,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",57,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",58,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",59,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",60,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",61,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",62,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",63,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",64,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",65,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",66,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",67,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",68,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",69,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",70,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",71,1
"grad",256,5,20000,100,2,"hte","1",1,1,"multi_arm_causal_forest",72,1
