"method","K","p","n","nt","rep","model_type","setting_id","effect_type","prob_type","FUN","avg_mse"
"FPT",256,5,20000,100,17,"hte","4",3,2,"multi_arm_causal_forest",0.110733179589315
"grad",256,5,20000,100,18,"hte","4",3,2,"multi_arm_causal_forest",0.12050948861831
"FPT",256,5,20000,100,18,"hte","4",3,2,"multi_arm_causal_forest",0.12050948861831
"grad",256,5,20000,100,19,"hte","4",3,2,"multi_arm_causal_forest",0.115787947516694
"FPT",256,5,20000,100,19,"hte","4",3,2,"multi_arm_causal_forest",0.115787947516694
"grad",256,5,20000,100,20,"hte","4",3,2,"multi_arm_causal_forest",0.119740609778684
"FPT",256,5,20000,100,20,"hte","4",3,2,"multi_arm_causal_forest",0.119740609778684
"grad",256,5,20000,100,21,"hte","4",3,2,"multi_arm_causal_forest",0.114885687114059
"FPT",256,5,20000,100,21,"hte","4",3,2,"multi_arm_causal_forest",0.114885687114059
"grad",256,5,20000,100,22,"hte","4",3,2,"multi_arm_causal_forest",0.123082404450707
"FPT",256,5,20000,100,22,"hte","4",3,2,"multi_arm_causal_forest",0.123082404450707
"grad",256,5,20000,100,23,"hte","4",3,2,"multi_arm_causal_forest",0.122456049353557
"FPT",256,5,20000,100,23,"hte","4",3,2,"multi_arm_causal_forest",0.122456049353557
"grad",256,5,20000,100,24,"hte","4",3,2,"multi_arm_causal_forest",0.129239156337201
"FPT",256,5,20000,100,24,"hte","4",3,2,"multi_arm_causal_forest",0.129239156337201
"grad",256,5,20000,100,25,"hte","4",3,2,"multi_arm_causal_forest",0.123237095627902
"FPT",256,5,20000,100,25,"hte","4",3,2,"multi_arm_causal_forest",0.123237095627902
"grad",256,5,20000,100,26,"hte","4",3,2,"multi_arm_causal_forest",0.121899801465776
"FPT",256,5,20000,100,26,"hte","4",3,2,"multi_arm_causal_forest",0.121899801465776
"grad",256,5,20000,100,27,"hte","4",3,2,"multi_arm_causal_forest",0.120413528973579
"FPT",256,5,20000,100,27,"hte","4",3,2,"multi_arm_causal_forest",0.120413528973579
"grad",256,5,20000,100,28,"hte","4",3,2,"multi_arm_causal_forest",0.110816332210924
"FPT",256,5,20000,100,28,"hte","4",3,2,"multi_arm_causal_forest",0.110816332210924
"grad",256,5,20000,100,29,"hte","4",3,2,"multi_arm_causal_forest",0.134463317001965
"FPT",256,5,20000,100,29,"hte","4",3,2,"multi_arm_causal_forest",0.134463317001965
"grad",256,5,20000,100,30,"hte","4",3,2,"multi_arm_causal_forest",0.1270461896227
"FPT",256,5,20000,100,30,"hte","4",3,2,"multi_arm_causal_forest",0.1270461896227
"grad",256,5,20000,100,31,"hte","4",3,2,"multi_arm_causal_forest",0.112145882818175
"FPT",256,5,20000,100,31,"hte","4",3,2,"multi_arm_causal_forest",0.112145882818175
"grad",256,5,20000,100,32,"hte","4",3,2,"multi_arm_causal_forest",0.126619332673379
"FPT",256,5,20000,100,32,"hte","4",3,2,"multi_arm_causal_forest",0.126619332673379
"grad",256,5,20000,100,33,"hte","4",3,2,"multi_arm_causal_forest",0.115130130332893
"FPT",256,5,20000,100,33,"hte","4",3,2,"multi_arm_causal_forest",0.115130130332893
"grad",256,5,20000,100,34,"hte","4",3,2,"multi_arm_causal_forest",0.121602360975621
"FPT",256,5,20000,100,34,"hte","4",3,2,"multi_arm_causal_forest",0.121602360975621
"grad",256,5,20000,100,35,"hte","4",3,2,"multi_arm_causal_forest",0.116533565795202
"FPT",256,5,20000,100,35,"hte","4",3,2,"multi_arm_causal_forest",0.116533565795202
"grad",256,5,20000,100,36,"hte","4",3,2,"multi_arm_causal_forest",0.127641895796942
"FPT",256,5,20000,100,36,"hte","4",3,2,"multi_arm_causal_forest",0.127641895796942
"grad",256,5,20000,100,37,"hte","4",3,2,"multi_arm_causal_forest",0.119670578950767
"FPT",256,5,20000,100,37,"hte","4",3,2,"multi_arm_causal_forest",0.119670578950767
"grad",256,5,20000,100,38,"hte","4",3,2,"multi_arm_causal_forest",0.12556575154189
"FPT",256,5,20000,100,38,"hte","4",3,2,"multi_arm_causal_forest",0.12556575154189
"grad",256,5,20000,100,39,"hte","4",3,2,"multi_arm_causal_forest",0.114681900329281
"FPT",256,5,20000,100,39,"hte","4",3,2,"multi_arm_causal_forest",0.114681900329281
"grad",256,5,20000,100,40,"hte","4",3,2,"multi_arm_causal_forest",0.120019840575141
"FPT",256,5,20000,100,40,"hte","4",3,2,"multi_arm_causal_forest",0.120019840575141
